order_id,order_date,customer_id,customer_segment,country,product_category,product_name,unit_price,quantity,total_amount,discount_applied,net_amount,payment_method,order_status
8022,2023-12-01 05:00:00,4479,Consumer,Nigeria,Home & Living,Laptop,28.23,1,28.23,15,24.0,Mobile Money,Completed
8023,2023-12-01 06:00:00,3037,Small Business,South Africa,Electronics,Smartphone,1168.92,2,2337.84,0,2337.84,Card,Completed
8024,2023-12-01 07:00:00,1922,Small Business,Ghana,Electronics,Smartphone,299.97,2,599.94,15,509.95,Card,Completed
8025,2023-12-01 08:00:00,2409,Corporate,Kenya,Home & Living,Sneakers,882.84,1,882.84,10,794.56,Bank Transfer,Cancelled
8026,2023-12-01 09:00:00,2694,Corporate,Nigeria,Electronics,Smartphone,676.66,5,3383.3,0,3383.3,Card,Completed
8027,2023-12-01 10:00:00,1568,Corporate,South Africa,Home & Living,Smartphone,861.69,2,1723.38,15,1464.87,Card,Returned
8028,2023-12-01 11:00:00,2101,Corporate,Nigeria,Fashion,Smartphone,208.83,4,835.32,5,793.55,Card,Cancelled
8029,2023-12-01 12:00:00,4265,Small Business,Kenya,Fashion,Skincare Kit,690.77,5,3453.85,15,2935.77,Card,Completed
8030,2023-12-01 13:00:00,4356,Corporate,South Africa,Sports,Skincare Kit,65.05,1,65.05,10,58.54,Mobile Money,Completed
8031,2023-12-01 14:00:00,1526,Consumer,Kenya,Electronics,Treadmill,71.09,4,284.36,0,284.36,Card,Completed
8032,2023-12-01 15:00:00,3571,Small Business,Ghana,Home & Living,Laptop,990.03,4,3960.12,15,3366.1,Card,Cancelled
8033,2023-12-01 16:00:00,3660,Corporate,Kenya,Fashion,Skincare Kit,1428.03,5,7140.15,5,6783.14,Mobile Money,Completed
8034,2023-12-01 17:00:00,4227,Small Business,Ghana,Sports,Skincare Kit,1168.32,1,1168.32,15,993.07,Card,Completed
8035,2023-12-01 18:00:00,4411,Corporate,Kenya,Electronics,Smartphone,709.04,4,2836.16,0,2836.16,Card,Completed
8036,2023-12-01 19:00:00,3172,Small Business,Nigeria,Electronics,Laptop,93.25,2,186.5,0,186.5,Card,Cancelled
8037,2023-12-01 20:00:00,1870,Corporate,Nigeria,Electronics,Laptop,77.08,2,154.16,0,154.16,Bank Transfer,Completed
8038,2023-12-01 21:00:00,1279,Consumer,South Africa,Fashion,Smartphone,245.26,5,1226.3,0,1226.3,Mobile Money,Completed
8039,2023-12-01 22:00:00,3964,Corporate,Nigeria,Fashion,Smartphone,1463.96,2,2927.92,0,2927.92,Card,Completed
8040,2023-12-01 23:00:00,4977,Small Business,Nigeria,Electronics,Laptop,604.0,3,1812.0,10,1630.8,Mobile Money,Completed
8041,2023-12-02 00:00:00,3669,Small Business,Ghana,Fashion,Blender,1266.68,1,1266.68,5,1203.35,Mobile Money,Completed
8042,2023-12-02 01:00:00,3893,Consumer,Nigeria,Electronics,Smartphone,1060.66,4,4242.64,5,4030.51,Card,Completed
8043,2023-12-02 02:00:00,2892,Small Business,Ghana,Beauty,Smartphone,912.09,4,3648.36,5,3465.94,Mobile Money,Completed
8044,2023-12-02 03:00:00,4729,Consumer,Ghana,Fashion,Laptop,1422.26,5,7111.3,10,6400.17,Bank Transfer,Completed
8045,2023-12-02 04:00:00,2751,Small Business,Ghana,Home & Living,Blender,353.31,5,1766.55,0,1766.55,Mobile Money,Cancelled
8046,2023-12-02 05:00:00,4981,Small Business,Kenya,Fashion,Treadmill,687.79,4,2751.16,15,2338.49,Card,Completed
8047,2023-12-02 06:00:00,1673,Consumer,Ghana,Electronics,Blender,1298.44,2,2596.88,10,2337.19,Card,Returned
8048,2023-12-02 07:00:00,2151,Small Business,Kenya,Home & Living,Sneakers,832.12,5,4160.6,0,4160.6,Bank Transfer,Completed
8049,2023-12-02 08:00:00,3361,Small Business,Ghana,Sports,Blender,377.2,3,1131.6,10,1018.44,Card,Completed
8050,2023-12-02 09:00:00,1331,Consumer,Kenya,Home & Living,Smartphone,321.29,5,1606.45,15,1365.48,Bank Transfer,Completed
8051,2023-12-02 10:00:00,2173,Corporate,South Africa,Home & Living,Skincare Kit,1131.79,2,2263.58,15,1924.04,Mobile Money,Completed
8052,2023-12-02 11:00:00,3039,Consumer,South Africa,Fashion,Laptop,29.06,1,29.06,5,27.61,Mobile Money,Completed
8053,2023-12-02 12:00:00,2477,Small Business,Kenya,Home & Living,Treadmill,1372.15,3,4116.45,10,3704.8,Mobile Money,Returned
8054,2023-12-02 13:00:00,1035,Corporate,South Africa,Home & Living,Smartphone,37.44,5,187.2,15,159.12,Card,Completed
8055,2023-12-02 14:00:00,2708,Corporate,Nigeria,Electronics,Treadmill,950.17,1,950.17,0,950.17,Card,Completed
8056,2023-12-02 15:00:00,2443,Corporate,Ghana,Fashion,Laptop,911.07,1,911.07,5,865.52,Bank Transfer,Completed
8057,2023-12-02 16:00:00,4093,Consumer,Kenya,Electronics,Treadmill,871.83,4,3487.32,15,2964.22,Mobile Money,Completed
8058,2023-12-02 17:00:00,3253,Corporate,South Africa,Fashion,Blender,716.77,2,1433.54,5,1361.86,Bank Transfer,Completed
8059,2023-12-02 18:00:00,3686,Corporate,South Africa,Sports,Laptop,1280.12,4,5120.48,0,5120.48,Bank Transfer,Cancelled
8060,2023-12-02 19:00:00,3895,Corporate,Nigeria,Home & Living,Smartphone,992.41,2,1984.82,0,1984.82,Card,Completed
8061,2023-12-02 20:00:00,2379,Small Business,Ghana,Fashion,Skincare Kit,1174.97,1,1174.97,10,1057.47,Mobile Money,Completed
8062,2023-12-02 21:00:00,1439,Consumer,Nigeria,Home & Living,Smartphone,182.13,5,910.65,0,910.65,Bank Transfer,Completed
8063,2023-12-02 22:00:00,3776,Consumer,Kenya,Home & Living,Sneakers,84.35,2,168.7,0,168.7,Mobile Money,Completed
8064,2023-12-02 23:00:00,2119,Small Business,South Africa,Beauty,Laptop,52.51,2,105.02,0,105.02,Card,Completed
8065,2023-12-03 00:00:00,3988,Corporate,South Africa,Electronics,Smartphone,229.34,1,229.34,5,217.87,Mobile Money,Completed
8066,2023-12-03 01:00:00,1163,Small Business,South Africa,Fashion,Blender,1003.84,3,3011.52,0,3011.52,Bank Transfer,Completed
8067,2023-12-03 02:00:00,1147,Small Business,Nigeria,Sports,Blender,746.09,1,746.09,5,708.79,Bank Transfer,Completed
8068,2023-12-03 03:00:00,4601,Corporate,Nigeria,Beauty,Treadmill,1130.86,1,1130.86,15,961.23,Mobile Money,Completed
8069,2023-12-03 04:00:00,3341,Corporate,Ghana,Electronics,Smartphone,295.68,2,591.36,15,502.66,Mobile Money,Cancelled
8070,2023-12-03 05:00:00,1194,Consumer,Kenya,Sports,Treadmill,556.77,1,556.77,5,528.93,Mobile Money,Completed
8071,2023-12-03 06:00:00,1662,Corporate,Ghana,Sports,Sneakers,1333.86,4,5335.44,5,5068.67,Bank Transfer,Completed
8072,2023-12-03 07:00:00,1479,Small Business,Ghana,Home & Living,Laptop,1404.21,1,1404.21,0,1404.21,Bank Transfer,Completed
8073,2023-12-03 08:00:00,4948,Small Business,South Africa,Electronics,Sneakers,1383.38,5,6916.9,0,6916.9,Bank Transfer,Completed
8074,2023-12-03 09:00:00,1122,Corporate,Nigeria,Beauty,Skincare Kit,1229.27,1,1229.27,5,1167.81,Mobile Money,Completed
8075,2023-12-03 10:00:00,2423,Consumer,Kenya,Fashion,Treadmill,1035.47,1,1035.47,10,931.92,Bank Transfer,Returned
8076,2023-12-03 11:00:00,3746,Small Business,Ghana,Fashion,Smartphone,1371.38,5,6856.9,10,6171.21,Mobile Money,Completed
8077,2023-12-03 12:00:00,1964,Corporate,Kenya,Beauty,Treadmill,1074.13,3,3222.39,10,2900.15,Bank Transfer,Completed
8078,2023-12-03 13:00:00,4523,Consumer,South Africa,Home & Living,Sneakers,1431.37,3,4294.11,15,3649.99,Bank Transfer,Cancelled
8079,2023-12-03 14:00:00,3708,Consumer,Ghana,Home & Living,Skincare Kit,46.93,3,140.79,0,140.79,Mobile Money,Completed
8080,2023-12-03 15:00:00,4175,Small Business,Nigeria,Sports,Sneakers,1383.25,4,5533.0,5,5256.35,Card,Completed
8081,2023-12-03 16:00:00,2778,Small Business,Ghana,Electronics,Skincare Kit,838.05,5,4190.25,15,3561.71,Bank Transfer,Completed
8082,2023-12-03 17:00:00,2485,Consumer,South Africa,Sports,Blender,176.58,4,706.32,15,600.37,Card,Completed
8083,2023-12-03 18:00:00,4814,Consumer,Ghana,Fashion,Blender,330.22,4,1320.88,0,1320.88,Bank Transfer,Cancelled
8084,2023-12-03 19:00:00,3014,Consumer,South Africa,Beauty,Smartphone,1279.72,4,5118.88,5,4862.94,Bank Transfer,Returned
8085,2023-12-03 20:00:00,4789,Corporate,Ghana,Electronics,Sneakers,764.11,5,3820.55,10,3438.5,Bank Transfer,Completed
8086,2023-12-03 21:00:00,1709,Small Business,Kenya,Beauty,Blender,1474.4,2,2948.8,0,2948.8,Mobile Money,Completed
8087,2023-12-03 22:00:00,3443,Consumer,Nigeria,Electronics,Treadmill,185.12,2,370.24,15,314.7,Bank Transfer,Completed
8088,2023-12-03 23:00:00,1911,Small Business,South Africa,Fashion,Laptop,624.63,3,1873.89,15,1592.81,Card,Completed
8089,2023-12-04 00:00:00,2360,Small Business,Kenya,Fashion,Treadmill,504.49,4,2017.96,15,1715.27,Bank Transfer,Completed
8090,2023-12-04 01:00:00,4052,Small Business,South Africa,Electronics,Blender,779.04,3,2337.12,15,1986.55,Bank Transfer,Completed
8091,2023-12-04 02:00:00,4670,Consumer,Ghana,Home & Living,Blender,953.82,4,3815.28,10,3433.75,Bank Transfer,Completed
8092,2023-12-04 03:00:00,4213,Corporate,South Africa,Electronics,Sneakers,995.83,3,2987.49,5,2838.12,Mobile Money,Completed
8093,2023-12-04 04:00:00,3364,Consumer,South Africa,Fashion,Skincare Kit,11.93,1,11.93,10,10.74,Mobile Money,Completed
8094,2023-12-04 05:00:00,2734,Small Business,Nigeria,Beauty,Laptop,142.55,5,712.75,15,605.84,Card,Completed
8095,2023-12-04 06:00:00,4629,Consumer,Kenya,Sports,Laptop,62.25,4,249.0,5,236.55,Mobile Money,Completed
8096,2023-12-04 07:00:00,2823,Consumer,Ghana,Beauty,Skincare Kit,1298.25,4,5193.0,0,5193.0,Bank Transfer,Cancelled
8097,2023-12-04 08:00:00,4598,Small Business,Nigeria,Fashion,Sneakers,476.81,4,1907.24,0,1907.24,Mobile Money,Completed
8098,2023-12-04 09:00:00,2579,Small Business,South Africa,Beauty,Blender,556.92,5,2784.6,10,2506.14,Mobile Money,Completed
8099,2023-12-04 10:00:00,4472,Consumer,Nigeria,Home & Living,Skincare Kit,681.05,1,681.05,0,681.05,Bank Transfer,Completed
8100,2023-12-04 11:00:00,1680,Consumer,South Africa,Home & Living,Laptop,1275.46,2,2550.92,15,2168.28,Bank Transfer,Completed
8101,2023-12-04 12:00:00,2333,Consumer,Ghana,Electronics,Laptop,31.11,5,155.55,5,147.77,Mobile Money,Completed
8102,2023-12-04 13:00:00,3542,Consumer,South Africa,Beauty,Blender,186.74,1,186.74,5,177.4,Bank Transfer,Completed
8103,2023-12-04 14:00:00,1555,Corporate,Nigeria,Beauty,Blender,1030.89,3,3092.67,10,2783.4,Mobile Money,Completed
8104,2023-12-04 15:00:00,1609,Consumer,Nigeria,Fashion,Smartphone,1446.2,4,5784.8,5,5495.56,Mobile Money,Completed
8105,2023-12-04 16:00:00,4844,Corporate,South Africa,Electronics,Treadmill,967.75,4,3871.0,0,3871.0,Bank Transfer,Completed
8106,2023-12-04 17:00:00,3156,Small Business,Kenya,Electronics,Skincare Kit,399.07,2,798.14,10,718.33,Card,Completed
8107,2023-12-04 18:00:00,4866,Corporate,Nigeria,Beauty,Blender,784.6,3,2353.8,15,2000.73,Mobile Money,Completed
8108,2023-12-04 19:00:00,1371,Small Business,Kenya,Sports,Smartphone,1462.72,1,1462.72,10,1316.45,Card,Completed
8109,2023-12-04 20:00:00,3902,Corporate,Kenya,Beauty,Sneakers,796.83,3,2390.49,0,2390.49,Card,Completed
8110,2023-12-04 21:00:00,1615,Small Business,Kenya,Beauty,Laptop,566.53,3,1699.59,0,1699.59,Mobile Money,Cancelled
8111,2023-12-04 22:00:00,3815,Consumer,Kenya,Beauty,Skincare Kit,581.3,2,1162.6,0,1162.6,Mobile Money,Completed
8112,2023-12-04 23:00:00,2914,Corporate,Nigeria,Home & Living,Treadmill,1450.88,1,1450.88,10,1305.79,Bank Transfer,Completed
8113,2023-12-05 00:00:00,3253,Corporate,Nigeria,Electronics,Sneakers,1081.19,2,2162.38,10,1946.14,Bank Transfer,Completed
8114,2023-12-05 01:00:00,1846,Small Business,Kenya,Home & Living,Skincare Kit,1033.89,1,1033.89,5,982.2,Card,Completed
8115,2023-12-05 02:00:00,1042,Small Business,Nigeria,Sports,Skincare Kit,355.76,5,1778.8,10,1600.92,Card,Completed
8116,2023-12-05 03:00:00,1864,Corporate,Kenya,Fashion,Blender,843.63,5,4218.15,15,3585.43,Mobile Money,Completed
8117,2023-12-05 04:00:00,2268,Small Business,Kenya,Sports,Smartphone,541.55,4,2166.2,10,1949.58,Mobile Money,Completed
8118,2023-12-05 05:00:00,4358,Consumer,Kenya,Electronics,Skincare Kit,367.9,2,735.8,5,699.01,Bank Transfer,Completed
8119,2023-12-05 06:00:00,2378,Corporate,South Africa,Fashion,Treadmill,1344.37,5,6721.85,15,5713.57,Mobile Money,Completed
8120,2023-12-05 07:00:00,1784,Consumer,Ghana,Sports,Sneakers,580.9,3,1742.7,15,1481.3,Mobile Money,Completed
8121,2023-12-05 08:00:00,1475,Corporate,Nigeria,Electronics,Treadmill,431.35,3,1294.05,10,1164.64,Card,Completed
8122,2023-12-05 09:00:00,1082,Consumer,Nigeria,Sports,Skincare Kit,1398.26,5,6991.3,5,6641.74,Mobile Money,Returned
8123,2023-12-05 10:00:00,2133,Corporate,Kenya,Fashion,Treadmill,304.05,2,608.1,5,577.7,Card,Completed
8124,2023-12-05 11:00:00,3237,Small Business,South Africa,Fashion,Treadmill,1120.8,4,4483.2,15,3810.72,Card,Completed
8125,2023-12-05 12:00:00,1799,Corporate,South Africa,Sports,Smartphone,982.59,3,2947.77,15,2505.6,Bank Transfer,Cancelled
8126,2023-12-05 13:00:00,1935,Consumer,Nigeria,Home & Living,Laptop,1381.52,4,5526.08,5,5249.78,Bank Transfer,Completed
8127,2023-12-05 14:00:00,4980,Corporate,Kenya,Sports,Skincare Kit,1249.75,3,3749.25,0,3749.25,Card,Cancelled
8128,2023-12-05 15:00:00,3298,Consumer,Nigeria,Sports,Sneakers,1060.89,1,1060.89,0,1060.89,Mobile Money,Completed
8129,2023-12-05 16:00:00,4795,Consumer,Kenya,Sports,Laptop,478.71,5,2393.55,10,2154.2,Mobile Money,Completed
8130,2023-12-05 17:00:00,3338,Consumer,Kenya,Home & Living,Treadmill,748.4,2,1496.8,5,1421.96,Mobile Money,Completed
8131,2023-12-05 18:00:00,2668,Small Business,Ghana,Beauty,Laptop,1417.3,3,4251.9,15,3614.12,Card,Cancelled
8132,2023-12-05 19:00:00,4272,Corporate,Kenya,Fashion,Blender,44.57,5,222.85,0,222.85,Bank Transfer,Completed
8133,2023-12-05 20:00:00,4868,Consumer,Ghana,Electronics,Blender,1193.55,4,4774.2,15,4058.07,Mobile Money,Completed
8134,2023-12-05 21:00:00,1325,Small Business,Nigeria,Fashion,Skincare Kit,385.2,2,770.4,15,654.84,Card,Completed
8135,2023-12-05 22:00:00,2534,Consumer,Nigeria,Fashion,Sneakers,285.68,2,571.36,5,542.79,Bank Transfer,Completed
8136,2023-12-05 23:00:00,4480,Corporate,South Africa,Beauty,Blender,356.01,5,1780.05,15,1513.04,Mobile Money,Completed
8137,2023-12-06 00:00:00,4678,Small Business,Ghana,Fashion,Treadmill,99.03,5,495.15,5,470.39,Card,Completed
8138,2023-12-06 01:00:00,4861,Consumer,Nigeria,Fashion,Smartphone,1488.05,5,7440.25,15,6324.21,Card,Completed
8139,2023-12-06 02:00:00,2985,Consumer,Ghana,Home & Living,Smartphone,1306.11,1,1306.11,0,1306.11,Bank Transfer,Cancelled
8140,2023-12-06 03:00:00,2964,Consumer,Nigeria,Home & Living,Treadmill,786.37,1,786.37,5,747.05,Bank Transfer,Completed
8141,2023-12-06 04:00:00,1836,Corporate,Ghana,Home & Living,Laptop,1075.5,2,2151.0,15,1828.35,Mobile Money,Completed
8142,2023-12-06 05:00:00,1507,Small Business,Ghana,Home & Living,Treadmill,839.33,5,4196.65,10,3776.98,Bank Transfer,Cancelled
8143,2023-12-06 06:00:00,3778,Small Business,Kenya,Home & Living,Laptop,1219.25,1,1219.25,10,1097.32,Card,Completed
8144,2023-12-06 07:00:00,4672,Small Business,Nigeria,Electronics,Laptop,1268.7,2,2537.4,10,2283.66,Mobile Money,Completed
8145,2023-12-06 08:00:00,3119,Consumer,South Africa,Beauty,Smartphone,356.86,3,1070.58,10,963.52,Card,Completed
8146,2023-12-06 09:00:00,2270,Small Business,Kenya,Sports,Blender,695.02,5,3475.1,0,3475.1,Card,Completed
8147,2023-12-06 10:00:00,1640,Consumer,South Africa,Home & Living,Treadmill,955.92,1,955.92,0,955.92,Card,Completed
8148,2023-12-06 11:00:00,4795,Corporate,Ghana,Beauty,Blender,1467.88,2,2935.76,10,2642.18,Card,Completed
8149,2023-12-06 12:00:00,3987,Small Business,Kenya,Sports,Skincare Kit,1027.21,5,5136.05,15,4365.64,Mobile Money,Returned
8150,2023-12-06 13:00:00,2878,Consumer,Ghana,Fashion,Sneakers,1347.48,2,2694.96,0,2694.96,Card,Completed
8151,2023-12-06 14:00:00,1607,Small Business,Nigeria,Fashion,Smartphone,1270.71,3,3812.13,10,3430.92,Bank Transfer,Completed
8152,2023-12-06 15:00:00,4658,Small Business,Nigeria,Beauty,Laptop,877.27,2,1754.54,0,1754.54,Card,Completed
8153,2023-12-06 16:00:00,2958,Corporate,South Africa,Electronics,Sneakers,1341.55,2,2683.1,0,2683.1,Card,Completed
8154,2023-12-06 17:00:00,1565,Small Business,Nigeria,Electronics,Laptop,572.36,3,1717.08,15,1459.52,Mobile Money,Completed
8155,2023-12-06 18:00:00,2367,Corporate,South Africa,Beauty,Sneakers,575.13,4,2300.52,15,1955.44,Mobile Money,Completed
8156,2023-12-06 19:00:00,4996,Small Business,Ghana,Electronics,Sneakers,1173.64,5,5868.2,5,5574.79,Mobile Money,Completed
8157,2023-12-06 20:00:00,3101,Small Business,Kenya,Electronics,Blender,210.47,3,631.41,15,536.7,Bank Transfer,Completed
8158,2023-12-06 21:00:00,2753,Small Business,Nigeria,Fashion,Skincare Kit,465.68,3,1397.04,10,1257.34,Card,Completed
8159,2023-12-06 22:00:00,3575,Small Business,Ghana,Electronics,Skincare Kit,916.77,5,4583.85,5,4354.66,Card,Completed
8160,2023-12-06 23:00:00,3658,Small Business,Kenya,Electronics,Laptop,635.9,2,1271.8,10,1144.62,Bank Transfer,Cancelled
8161,2023-12-07 00:00:00,4603,Small Business,Ghana,Beauty,Smartphone,1411.68,1,1411.68,15,1199.93,Bank Transfer,Completed
8162,2023-12-07 01:00:00,2581,Corporate,South Africa,Electronics,Skincare Kit,1438.17,5,7190.85,15,6112.22,Mobile Money,Completed
8163,2023-12-07 02:00:00,2986,Corporate,Ghana,Home & Living,Smartphone,758.85,3,2276.55,0,2276.55,Bank Transfer,Completed
8164,2023-12-07 03:00:00,3240,Consumer,South Africa,Home & Living,Laptop,813.2,2,1626.4,10,1463.76,Bank Transfer,Completed
8165,2023-12-07 04:00:00,4966,Small Business,South Africa,Beauty,Smartphone,1089.69,4,4358.76,5,4140.82,Mobile Money,Returned
8166,2023-12-07 05:00:00,3105,Corporate,Nigeria,Home & Living,Sneakers,691.32,2,1382.64,15,1175.24,Bank Transfer,Returned
8167,2023-12-07 06:00:00,4508,Small Business,South Africa,Fashion,Sneakers,293.25,1,293.25,5,278.59,Mobile Money,Completed
8168,2023-12-07 07:00:00,4182,Small Business,South Africa,Beauty,Laptop,1122.98,2,2245.96,15,1909.07,Card,Completed
8169,2023-12-07 08:00:00,1128,Corporate,Ghana,Electronics,Smartphone,1109.3,1,1109.3,15,942.9,Mobile Money,Cancelled
8170,2023-12-07 09:00:00,2872,Small Business,South Africa,Home & Living,Smartphone,375.02,4,1500.08,0,1500.08,Bank Transfer,Completed
8171,2023-12-07 10:00:00,1705,Corporate,South Africa,Fashion,Laptop,1251.05,4,5004.2,5,4753.99,Bank Transfer,Completed
8172,2023-12-07 11:00:00,4996,Corporate,Ghana,Beauty,Skincare Kit,924.34,2,1848.68,15,1571.38,Mobile Money,Completed
8173,2023-12-07 12:00:00,1851,Consumer,Kenya,Beauty,Blender,362.09,5,1810.45,15,1538.88,Bank Transfer,Cancelled
8174,2023-12-07 13:00:00,4397,Consumer,Nigeria,Electronics,Skincare Kit,981.54,5,4907.7,0,4907.7,Card,Returned
8175,2023-12-07 14:00:00,1007,Consumer,Ghana,Sports,Treadmill,358.08,5,1790.4,15,1521.84,Mobile Money,Completed
8176,2023-12-07 15:00:00,3076,Consumer,South Africa,Home & Living,Blender,405.2,4,1620.8,0,1620.8,Mobile Money,Completed
8177,2023-12-07 16:00:00,2135,Small Business,Ghana,Fashion,Smartphone,1273.53,1,1273.53,0,1273.53,Bank Transfer,Completed
8178,2023-12-07 17:00:00,3994,Small Business,Kenya,Beauty,Blender,1394.94,3,4184.82,0,4184.82,Bank Transfer,Completed
8179,2023-12-07 18:00:00,4744,Consumer,Ghana,Home & Living,Blender,392.76,2,785.52,15,667.69,Bank Transfer,Completed
8180,2023-12-07 19:00:00,3178,Corporate,Ghana,Fashion,Smartphone,1392.8,1,1392.8,0,1392.8,Mobile Money,Cancelled
8181,2023-12-07 20:00:00,3235,Corporate,Ghana,Fashion,Sneakers,365.81,3,1097.43,5,1042.56,Mobile Money,Returned
8182,2023-12-07 21:00:00,2698,Corporate,Ghana,Beauty,Blender,184.73,4,738.92,5,701.97,Bank Transfer,Completed
8183,2023-12-07 22:00:00,3756,Corporate,South Africa,Home & Living,Laptop,96.75,3,290.25,5,275.74,Mobile Money,Completed
8184,2023-12-07 23:00:00,2498,Small Business,Ghana,Fashion,Skincare Kit,370.75,4,1483.0,5,1408.85,Card,Completed
8185,2023-12-08 00:00:00,4435,Corporate,Kenya,Beauty,Smartphone,584.02,4,2336.08,0,2336.08,Bank Transfer,Returned
8186,2023-12-08 01:00:00,4275,Corporate,Ghana,Home & Living,Smartphone,1392.05,1,1392.05,10,1252.84,Mobile Money,Completed
8187,2023-12-08 02:00:00,3259,Consumer,Ghana,Home & Living,Blender,370.82,5,1854.1,15,1575.98,Card,Completed
8188,2023-12-08 03:00:00,2644,Corporate,South Africa,Beauty,Sneakers,554.54,5,2772.7,15,2356.79,Bank Transfer,Completed
8189,2023-12-08 04:00:00,1275,Small Business,South Africa,Home & Living,Sneakers,1103.89,1,1103.89,10,993.5,Mobile Money,Completed
8190,2023-12-08 05:00:00,4144,Corporate,Ghana,Sports,Skincare Kit,460.09,2,920.18,10,828.16,Bank Transfer,Completed
8191,2023-12-08 06:00:00,2702,Corporate,South Africa,Fashion,Skincare Kit,1029.71,4,4118.84,15,3501.01,Bank Transfer,Completed
8192,2023-12-08 07:00:00,2795,Small Business,South Africa,Fashion,Sneakers,653.8,2,1307.6,15,1111.46,Bank Transfer,Completed
8193,2023-12-08 08:00:00,1242,Consumer,Ghana,Home & Living,Treadmill,302.7,4,1210.8,10,1089.72,Mobile Money,Completed
8194,2023-12-08 09:00:00,4858,Small Business,South Africa,Beauty,Sneakers,1103.75,4,4415.0,5,4194.25,Card,Completed
8195,2023-12-08 10:00:00,4173,Consumer,Nigeria,Electronics,Sneakers,50.29,5,251.45,0,251.45,Card,Completed
8196,2023-12-08 11:00:00,4034,Corporate,Nigeria,Home & Living,Blender,445.58,5,2227.9,15,1893.72,Bank Transfer,Completed
8197,2023-12-08 12:00:00,3732,Consumer,Nigeria,Electronics,Laptop,540.71,4,2162.84,15,1838.41,Mobile Money,Completed
8198,2023-12-08 13:00:00,1170,Consumer,South Africa,Home & Living,Skincare Kit,692.75,5,3463.75,15,2944.19,Mobile Money,Completed
8199,2023-12-08 14:00:00,1652,Consumer,Nigeria,Electronics,Treadmill,1023.01,5,5115.05,5,4859.3,Mobile Money,Returned
8200,2023-12-08 15:00:00,2932,Corporate,Kenya,Home & Living,Treadmill,694.51,3,2083.53,5,1979.35,Card,Completed
8201,2023-12-08 16:00:00,3235,Consumer,Nigeria,Beauty,Smartphone,895.54,3,2686.62,15,2283.63,Mobile Money,Returned
8202,2023-12-08 17:00:00,4512,Consumer,Kenya,Electronics,Sneakers,897.71,4,3590.84,5,3411.3,Bank Transfer,Completed
8203,2023-12-08 18:00:00,2109,Corporate,South Africa,Sports,Sneakers,566.17,5,2830.85,15,2406.22,Mobile Money,Returned
8204,2023-12-08 19:00:00,2499,Small Business,Nigeria,Beauty,Laptop,1401.62,3,4204.86,0,4204.86,Card,Completed
8205,2023-12-08 20:00:00,3099,Small Business,Kenya,Home & Living,Sneakers,1434.22,2,2868.44,5,2725.02,Card,Completed
8206,2023-12-08 21:00:00,3158,Small Business,South Africa,Electronics,Skincare Kit,876.96,4,3507.84,0,3507.84,Card,Completed
8207,2023-12-08 22:00:00,2972,Corporate,Nigeria,Fashion,Treadmill,116.82,4,467.28,10,420.55,Card,Completed
8208,2023-12-08 23:00:00,3924,Corporate,Ghana,Beauty,Sneakers,741.78,2,1483.56,15,1261.03,Mobile Money,Completed
8209,2023-12-09 00:00:00,4925,Small Business,Nigeria,Electronics,Laptop,284.78,4,1139.12,5,1082.16,Mobile Money,Completed
8210,2023-12-09 01:00:00,2066,Consumer,Nigeria,Beauty,Blender,729.99,5,3649.95,0,3649.95,Card,Cancelled
8211,2023-12-09 02:00:00,3258,Small Business,Nigeria,Electronics,Skincare Kit,290.84,3,872.52,5,828.89,Mobile Money,Cancelled
8212,2023-12-09 03:00:00,3035,Corporate,Ghana,Fashion,Blender,1058.74,1,1058.74,10,952.87,Bank Transfer,Completed
8213,2023-12-09 04:00:00,4271,Consumer,Kenya,Sports,Smartphone,129.84,3,389.52,0,389.52,Card,Completed
8214,2023-12-09 05:00:00,4881,Consumer,Kenya,Fashion,Laptop,1430.42,2,2860.84,10,2574.76,Card,Completed
8215,2023-12-09 06:00:00,1857,Corporate,Ghana,Home & Living,Smartphone,301.11,1,301.11,10,271.0,Mobile Money,Cancelled
8216,2023-12-09 07:00:00,4823,Consumer,Nigeria,Beauty,Smartphone,994.38,5,4971.9,0,4971.9,Bank Transfer,Completed
8217,2023-12-09 08:00:00,3674,Small Business,Nigeria,Sports,Treadmill,1376.27,5,6881.35,5,6537.28,Card,Cancelled
8218,2023-12-09 09:00:00,2049,Corporate,Nigeria,Beauty,Smartphone,379.35,3,1138.05,0,1138.05,Bank Transfer,Completed
8219,2023-12-09 10:00:00,4990,Corporate,Kenya,Electronics,Smartphone,1402.1,4,5608.4,10,5047.56,Card,Cancelled
8220,2023-12-09 11:00:00,1298,Corporate,Kenya,Home & Living,Laptop,589.13,4,2356.52,15,2003.04,Mobile Money,Completed
8221,2023-12-09 12:00:00,4148,Corporate,Ghana,Home & Living,Blender,1441.19,2,2882.38,0,2882.38,Card,Completed
8222,2023-12-09 13:00:00,1923,Consumer,South Africa,Beauty,Sneakers,1457.33,4,5829.32,15,4954.92,Mobile Money,Completed
8223,2023-12-09 14:00:00,1136,Corporate,Ghana,Home & Living,Smartphone,290.24,5,1451.2,5,1378.64,Bank Transfer,Returned
8224,2023-12-09 15:00:00,2043,Corporate,Kenya,Beauty,Treadmill,1248.32,1,1248.32,0,1248.32,Mobile Money,Completed
